"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.00840963051822e-92,4.2546348260443,0.554,0.678,6.01681926103645e-89,"14","GPX8"
8.37730715756485e-92,3.10621438530967,0.281,0.358,1.67546143151297e-88,"14","CXCL11"
1.04513899597642e-91,2.41931902647817,0.627,0.63,2.09027799195284e-88,"14","JAG1"
4.89907770717928e-91,2.55224968822229,0.263,0.385,9.79815541435856e-88,"14","RP1"
1.44696601604843e-90,2.2537229873018,0.664,0.723,2.89393203209687e-87,"14","RHOC"
1.84657891302297e-90,0.659325996095542,0.87,0.86,3.69315782604594e-87,"14","EGR1"
1.98430446158223e-90,3.91574658284306,0.583,0.566,3.96860892316445e-87,"14","EDN1"
2.16511349545924e-90,0.894332688544557,0.367,0.626,4.33022699091847e-87,"14","CXCL14"
5.29170754061559e-90,0.451730739951051,0.575,0.851,1.05834150812312e-86,"14","AHNAK"
7.99129765774237e-90,4.13300994794377,0.59,0.573,1.59825953154847e-86,"14","SLC7A1"
9.8929125296228e-90,4.16360299019156,0.405,0.205,1.97858250592456e-86,"14","SELP"
4.84558267500707e-89,3.40748137538551,0.555,0.605,9.69116535001415e-86,"14","LOXL2"
9.44454571558129e-89,0.962722285081076,0.319,0.383,1.88890914311626e-85,"14","CITED4"
1.18577058618646e-88,5.92945747963065,0.533,0.514,2.37154117237293e-85,"14","PALMD"
2.50219642639963e-88,4.81740511058345,0.292,0.525,5.00439285279927e-85,"14","C1orf115"
3.28267851837803e-88,0.118802468539991,0.534,0.706,6.56535703675607e-85,"14","IRF1"
5.85062899242928e-88,2.90192643109537,0.628,0.706,1.17012579848586e-84,"14","CLIC4"
7.75851724137805e-88,5.12950636680121,0.548,0.676,1.55170344827561e-84,"14","MDFI"
8.7495566734757e-88,0.608109592644735,0.841,0.883,1.74991133469514e-84,"14","RHOB"
2.79452275837913e-87,0.221647179157046,0.589,0.805,5.58904551675827e-84,"14","PIM3"
5.34610106516032e-87,4.70888677753195,0.158,0.318,1.06922021303206e-83,"14","KCNJ6"
6.9029580768391e-87,5.81487270293846,0.541,0.605,1.38059161536782e-83,"14","EFNA1"
1.54543042107082e-86,5.34224495542987,0.246,0.498,3.09086084214163e-83,"14","RAMP3"
1.94744836303485e-86,0.639605579149989,0.43,0.643,3.89489672606969e-83,"14","MT1X"
4.6215909035182e-86,5.23736243642776,0.226,0.398,9.2431818070364e-83,"14","CHODL"
6.57635527139564e-86,1.76283034013265,0.361,0.557,1.31527105427913e-82,"14","AL359220.1"
8.10468147405188e-86,1.7024382734686,0.351,0.566,1.62093629481038e-82,"14","IL1RL1"
1.1798646087875e-85,1.10640571897421,0.54,0.723,2.359729217575e-82,"14","CCL18"
1.33361126886331e-85,2.69473369428225,0.598,0.488,2.66722253772662e-82,"14","FAM213A"
3.85550987185963e-85,0.398154040852276,0.319,0.518,7.71101974371925e-82,"14","PDE3A"
4.03235394396265e-85,0.428083644337329,0.42,0.643,8.06470788792529e-82,"14","ENO2"
9.21280540567444e-85,3.29000748613048,0.564,0.531,1.84256108113489e-81,"14","SLC38A1"
1.07790245783364e-84,3.57568041730355,0.568,0.459,2.15580491566728e-81,"14","TJP1"
1.14366416540477e-84,0.104608112182317,0.471,0.689,2.28732833080954e-81,"14","GRASP"
1.8492914238406e-84,3.47037006965718,0.269,0.532,3.69858284768121e-81,"14","CCDC141"
2.44754675070348e-84,0.238035230181245,0.328,0.429,4.89509350140695e-81,"14","BUB1B"
1.03431676025317e-83,4.32044833126749,0.556,0.536,2.06863352050633e-80,"14","NCKAP1"
4.70509263333158e-83,0.142339059760635,0.188,0.198,9.41018526666316e-80,"14","CPNE7"
7.90943667588439e-83,5.15202876416125,0.528,0.391,1.58188733517688e-79,"14","LAMA5"
1.01988486049476e-82,5.09445277805577,0.55,0.574,2.03976972098953e-79,"14","SLC9A3R2"
1.91216868081989e-82,1.53581986951426,0.439,0.746,3.82433736163979e-79,"14","TMEM88"
3.25773619379195e-82,1.83167601780444,0.294,0.393,6.5154723875839e-79,"14","ALKAL2"
4.53990160170671e-82,4.72742535376633,0.524,0.621,9.07980320341343e-79,"14","ELFN1"
5.85286721413451e-82,1.23509877624038,0.74,0.863,1.1705734428269e-78,"14","TAGLN2"
7.57673555775603e-82,2.52956829185747,0.609,0.685,1.51534711155121e-78,"14","TGM2"
1.08476311267997e-81,0.508821679612364,0.37,0.513,2.16952622535993e-78,"14","PCSK1N"
2.71659624938677e-81,4.55244443431275,0.277,0.303,5.43319249877354e-78,"14","EFEMP1"
4.03324557197521e-81,2.80790512690926,0.573,0.422,8.06649114395042e-78,"14","COL18A1"
5.3543268464426e-81,0.569172754919352,0.877,0.908,1.07086536928852e-77,"14","CALR"
1.40951800626029e-80,0.652611788610976,0.427,0.56,2.81903601252057e-77,"14","CREB5"
2.8249560272567e-80,6.10129368151449,0.538,0.651,5.64991205451341e-77,"14","CLEC14A"
2.99967136763551e-80,4.73837965013181,0.16,0.155,5.99934273527102e-77,"14","SLITRK5"
3.14331568950607e-80,5.34550202157982,0.56,0.732,6.28663137901215e-77,"14","BMP2"
3.39159573903397e-80,0.307171446474662,0.407,0.557,6.78319147806795e-77,"14","TK1"
6.87335455699483e-80,0.733751526924393,0.238,0.267,1.37467091139897e-76,"14","ABCA9"
8.51775590851286e-80,0.369605311479248,0.377,0.188,1.70355118170257e-76,"14","MAGEA12"
9.61836343667931e-80,0.883690552241353,0.515,0.786,1.92367268733586e-76,"14","SLC16A6"
3.83873245939325e-79,1.90910730211229,0.249,0.365,7.6774649187865e-76,"14","SCT"
9.37620828577319e-79,4.51059055057265,0.547,0.692,1.87524165715464e-75,"14","GGT5"
9.40132744902512e-79,5.25214522207502,0.539,0.578,1.88026548980502e-75,"14","COL12A1"
1.43687343855878e-78,5.15449092071786,0.549,0.639,2.87374687711757e-75,"14","EFR3B"
1.4456324681036e-78,3.15117270202153,0.297,0.48,2.89126493620719e-75,"14","ADIRF"
1.53144004873672e-78,0.764744276248329,0.35,0.37,3.06288009747344e-75,"14","ANXA2R"
2.35900880698962e-77,0.318617949305684,0.335,0.328,4.71801761397925e-74,"14","HIST1H1E"
5.54578329722854e-77,0.38226633430981,0.314,0.438,1.10915665944571e-73,"14","THBS2"
6.16664059383931e-77,0.588404053423828,0.41,0.455,1.23332811876786e-73,"14","FANCI"
9.76049121466171e-77,0.789461878020724,0.245,0.246,1.95209824293234e-73,"14","HIST1H3B"
1.13871700794145e-76,0.842271967811575,0.367,0.579,2.2774340158829e-73,"14","SCG5"
1.84934038195807e-76,2.55357419012886,0.579,0.478,3.69868076391615e-73,"14","CCDC85B"
2.15701000948858e-76,1.47587614253233,0.266,0.28,4.31402001897715e-73,"14","SOX2"
8.61199395520584e-76,1.6478747106811,0.526,0.657,1.72239879104117e-72,"14","ISLR"
1.55902606769546e-75,3.70304578387935,0.57,0.547,3.11805213539092e-72,"14","PKP4"
2.52492842259027e-75,5.85647211086249,0.52,0.665,5.04985684518054e-72,"14","SHANK3"
5.482604251548e-75,0.49130298059551,0.136,0.236,1.0965208503096e-71,"14","RAD51AP2"
5.58277707787427e-75,1.56245783600541,0.366,0.546,1.11655541557485e-71,"14","C1R"
7.42998804549007e-75,0.654958362348072,0.449,0.58,1.48599760909801e-71,"14","RASD1"
1.18403769489873e-74,4.45598606236323,0.548,0.639,2.36807538979745e-71,"14","PAWR"
2.80914940796721e-74,2.25205732218975,0.626,0.483,5.61829881593442e-71,"14","TP53I11"
4.06156590952723e-74,0.735742325961274,0.438,0.556,8.12313181905446e-71,"14","MYBPC1"
4.55139194359372e-74,7.31578657209737,0.46,0.291,9.10278388718743e-71,"14","MANCR"
5.36910341393663e-74,3.44028499169015,0.602,0.691,1.07382068278733e-70,"14","FAM43A"
6.47926125650745e-74,6.14423577816212,0.454,0.448,1.29585225130149e-70,"14","SPAAR"
1.19350620761127e-73,2.65150458606744,0.599,0.61,2.38701241522255e-70,"14","SLC12A2"
1.38025792728661e-73,3.88779248700493,0.313,0.497,2.76051585457321e-70,"14","FNDC4"
2.97297219280669e-73,0.784024584907806,0.352,0.439,5.94594438561337e-70,"14","LAMP3"
3.9100093692401e-73,0.194389986146014,0.437,0.487,7.8200187384802e-70,"14","BRCA1"
5.06176278414721e-73,3.86855688482555,0.319,0.342,1.01235255682944e-69,"14","SOCS2"
7.9233128862022e-73,0.609219071822195,0.38,0.608,1.58466257724044e-69,"14","HEPACAM"
1.20140644131713e-72,5.75894920655882,0.516,0.498,2.40281288263425e-69,"14","ARHGEF15"
3.21650394992017e-72,3.60119283779068,0.271,0.233,6.43300789984033e-69,"14","CA4"
6.36526605410251e-72,5.17059569383941,0.47,0.27,1.2730532108205e-68,"14","ADGRL3"
9.2011881503909e-72,4.36080518683562,0.185,0.211,1.84023763007818e-68,"14","AL590434.1"
9.8315657580956e-72,1.96217250930456,0.264,0.483,1.96631315161912e-68,"14","SPINK2"
1.05840861510635e-71,2.49530618932671,0.612,0.451,2.1168172302127e-68,"14","TPM1"
2.87137267007546e-71,0.605706581120027,0.311,0.389,5.74274534015092e-68,"14","FAM181B"
3.23630846618126e-71,5.97185677516047,0.533,0.508,6.47261693236253e-68,"14","CYYR1"
3.81129789516376e-71,3.52126545349948,0.298,0.317,7.62259579032753e-68,"14","SHE"
4.58095907283904e-71,5.19709960065528,0.528,0.617,9.16191814567808e-68,"14","LEF1"
9.56660103885608e-71,0.143379559949946,0.342,0.571,1.91332020777122e-67,"14","TBX2-AS1"
1.11381277288074e-70,4.11175996681266,0.328,0.564,2.22762554576148e-67,"14","ZNF366"
2.43872874519295e-70,0.657591556275059,0.454,0.625,4.8774574903859e-67,"14","GFAP"
2.9786476531203e-70,1.27184513627872,0.721,0.792,5.9572953062406e-67,"14","ADM"
3.81221751741106e-70,5.07631577041045,0.271,0.493,7.62443503482212e-67,"14","TSHZ2"
4.96837839897113e-70,5.76174672966405,0.528,0.522,9.93675679794227e-67,"14","FZD4"
8.27727036121489e-70,5.56375689798007,0.539,0.606,1.65545407224298e-66,"14","ADAMTS1"
1.32816376481037e-69,3.97582395262062,0.556,0.496,2.65632752962074e-66,"14","HYAL2"
1.45032469839923e-69,1.28324453256112,0.672,0.838,2.90064939679846e-66,"14","MIR4435-2HG"
2.44471240631102e-69,0.400553764169125,0.364,0.446,4.88942481262203e-66,"14","TMPO"
3.14457798346374e-69,4.25213497597433,0.557,0.545,6.28915596692748e-66,"14","GRB10"
4.97307335780102e-69,0.500891773244791,0.417,0.676,9.94614671560205e-66,"14","UCHL1"
5.58306754406684e-69,3.63010368467227,0.56,0.679,1.11661350881337e-65,"14","DBN1"
1.32562264545777e-68,3.88724783606492,0.56,0.713,2.65124529091555e-65,"14","CTTN"
1.86155788088267e-68,0.108646454247003,0.399,0.455,3.72311576176535e-65,"14","CCDC34"
4.53001836442461e-68,1.60242447212949,0.341,0.529,9.06003672884922e-65,"14","LYPD1"
5.47207412209235e-68,5.71958690529842,0.518,0.364,1.09441482441847e-64,"14","PDGFD"
5.63328414152221e-68,6.33481942281376,0.457,0.487,1.12665682830444e-64,"14","AP000459.2"
8.40286694423565e-68,0.47653003526664,0.422,0.517,1.68057338884713e-64,"14","ZDBF2"
8.49897766267648e-68,0.392572491571623,0.357,0.363,1.6997955325353e-64,"14","CYB5D2"
1.18192070681564e-67,1.96692653564202,0.628,0.571,2.36384141363127e-64,"14","PMEPA1"
1.31038075665614e-67,4.95103543797528,0.523,0.597,2.62076151331228e-64,"14","KIF5C"
4.71183903562375e-67,5.32145437020588,0.535,0.657,9.4236780712475e-64,"14","SEMA3F"
5.9020911633082e-67,0.487491591892608,0.423,0.677,1.18041823266164e-63,"14","SEPT4"
1.17075007330292e-66,3.92763862654516,0.551,0.552,2.34150014660585e-63,"14","GOLM1"
1.52819124745367e-66,0.432817450343503,0.495,0.748,3.05638249490734e-63,"14","SNAI1"
2.76413290723074e-66,3.63232635223669,0.557,0.479,5.52826581446147e-63,"14","PKIG"
3.15340514916101e-66,5.75321891930883,0.52,0.48,6.30681029832201e-63,"14","EXOC3L1"
3.7859268163911e-66,0.317074953935111,0.375,0.393,7.57185363278221e-63,"14","SHCBP1"
5.18728722034495e-66,4.45551964072502,0.53,0.553,1.03745744406899e-62,"14","GPRC5B"
9.39661107633314e-66,2.05411781316739,0.619,0.791,1.87932221526663e-62,"14","TUBB6"
1.24999294662794e-65,5.75523600146001,0.517,0.513,2.49998589325588e-62,"14","CD200"
7.00694514930661e-65,1.67394000179101,0.43,0.326,1.40138902986132e-61,"14","LINC01197"
7.04005770566792e-65,3.40327144491408,0.575,0.752,1.40801154113358e-61,"14","DPYSL3"
7.28401970536085e-65,3.38707679374879,0.583,0.653,1.45680394107217e-61,"14","FYN"
1.64025617604029e-64,1.563161421024,0.307,0.344,3.28051235208059e-61,"14","COL15A1"
1.95190157717726e-64,2.86664744280442,0.536,0.664,3.90380315435453e-61,"14","CDH6"
2.55361523421921e-64,4.29255446979211,0.53,0.535,5.10723046843841e-61,"14","EDIL3"
3.73910274695575e-64,0.949781489589973,0.36,0.44,7.47820549391151e-61,"14","TTK"
4.22633103285651e-64,0.853970406580961,0.345,0.509,8.45266206571303e-61,"14","KIF14"
5.20245622483936e-64,4.70060467879613,0.533,0.452,1.04049124496787e-60,"14","MYH10"
6.11889124006353e-64,0.652843607427554,0.291,0.411,1.22377824801271e-60,"14","LMO3"
7.4419526636739e-64,5.92558463152136,0.52,0.593,1.48839053273478e-60,"14","TIE1"
1.70265855476759e-63,3.28447456262968,0.553,0.564,3.40531710953517e-60,"14","TGFB1I1"
2.00613143660617e-63,0.786578951858099,0.439,0.575,4.01226287321233e-60,"14","ARRDC4"
3.24113048730359e-63,1.83842805829255,0.595,0.754,6.48226097460718e-60,"14","TFPI"
3.80342951436717e-63,5.43268955063017,0.509,0.481,7.60685902873434e-60,"14","AMOTL2"
4.58182815258056e-63,0.730607915956249,0.258,0.455,9.16365630516112e-60,"14","STEAP1"
8.72097426306491e-63,1.30679044096451,0.265,0.304,1.74419485261298e-59,"14","E2F7"
1.29985627605853e-62,6.55937110541311,0.178,0.192,2.59971255211705e-59,"14","SYT4"
2.63163784530785e-62,5.30946888269636,0.525,0.578,5.2632756906157e-59,"14","FAM84A"
4.23751327366722e-62,6.29638407260487,0.255,0.329,8.47502654733444e-59,"14","HRCT1"
5.36551973478676e-62,1.25711011423283,0.205,0.249,1.07310394695735e-58,"14","SHD"
5.55358471844071e-62,4.83047479976864,0.524,0.544,1.11071694368814e-58,"14","TACC2"
7.15111396698625e-62,5.36750009846577,0.527,0.553,1.43022279339725e-58,"14","MMRN2"
7.78597317586954e-62,0.286885950601135,0.421,0.471,1.55719463517391e-58,"14","CHD7"
1.01181833558782e-61,4.06624319157672,0.312,0.541,2.02363667117564e-58,"14","LMCD1"
1.11446500305609e-61,6.02176274428911,0.182,0.279,2.22893000611218e-58,"14","SLCO1A2"
3.99187148542126e-61,2.71330238546909,0.583,0.752,7.98374297084253e-58,"14","ACKR3"
4.02941934169007e-61,0.725825681553501,0.35,0.415,8.05883868338015e-58,"14","PMP2"
5.57371320409541e-61,4.14247563306947,0.337,0.478,1.11474264081908e-57,"14","GPR146"
3.53471859500578e-60,0.507638879680342,0.338,0.528,7.06943719001155e-57,"14","PDE5A"
4.71500662630955e-60,0.44107127174807,0.325,0.294,9.43001325261909e-57,"14","RASL11A"
5.81798646628099e-60,0.114501184904585,0.61,0.756,1.1635972932562e-56,"14","CLEC2B"
8.62847703451376e-60,5.39119942501913,0.523,0.548,1.72569540690275e-56,"14","SOX7"
9.58090545821091e-60,5.46915902980098,0.502,0.462,1.91618109164218e-56,"14","TMEM233"
1.574723522014e-59,0.189531511790152,0.393,0.477,3.14944704402799e-56,"14","TCF19"
2.22575595414453e-59,2.47395811070603,0.312,0.363,4.45151190828907e-56,"14","PLAT"
2.83377822947442e-58,4.94952786014511,0.247,0.367,5.66755645894884e-55,"14","SLC1A1"
3.08220508648888e-58,5.94122899012555,0.521,0.625,6.16441017297776e-55,"14","SPINK8"
4.51958056565101e-58,0.180960318099402,0.591,0.725,9.03916113130201e-55,"14","ATF5"
5.32663398781346e-58,0.640512893033599,0.444,0.555,1.06532679756269e-54,"14","DTYMK"
5.35076208286542e-58,4.56974922689133,0.532,0.694,1.07015241657308e-54,"14","SOX11"
5.53851577443752e-58,0.17512828149827,0.411,0.513,1.1077031548875e-54,"14","CRYAB"
1.14662526426321e-57,0.615975324184447,0.425,0.501,2.29325052852642e-54,"14","ZWINT"
1.31509429636295e-57,0.874724153990984,0.554,0.691,2.6301885927259e-54,"14","COL1A2"
1.55375949391942e-57,0.750021988942055,0.376,0.407,3.10751898783883e-54,"14","ARHGAP11A"
2.97406469859425e-57,0.507348299637644,0.496,0.764,5.94812939718849e-54,"14","BNIP3"
3.3543860230282e-57,0.613703550596838,0.48,0.665,6.70877204605641e-54,"14","HMGB3"
3.59864813777273e-57,0.220430341134557,0.46,0.544,7.19729627554545e-54,"14","IER5L"
5.80097252593244e-57,0.460384864452289,0.838,0.857,1.16019450518649e-53,"14","IER2"
7.07439523075201e-57,3.63763493980973,0.527,0.543,1.4148790461504e-53,"14","AEBP1"
8.2937922620582e-57,4.09000089676849,0.283,0.37,1.65875845241164e-53,"14","VCAM1"
1.89931294978484e-56,3.41581590526311,0.117,0.119,3.79862589956969e-53,"14","SCN2A"
2.01976576241404e-56,1.48759971675774,0.576,0.529,4.03953152482808e-53,"14","TAGLN"
6.41680207519864e-56,0.567189185241251,0.374,0.437,1.28336041503973e-52,"14","RRM2"
9.60742974649377e-56,4.63543583741873,0.303,0.508,1.92148594929875e-52,"14","LIFR"
2.10250724579267e-55,4.35830343183042,0.24,0.223,4.20501449158534e-52,"14","BHMT2"
2.28730877349154e-55,0.842459600374905,0.355,0.368,4.57461754698307e-52,"14","SPC25"
5.01294797640097e-55,2.02345304962468,0.629,0.581,1.00258959528019e-51,"14","BMPR2"
5.25891275181697e-55,0.548481858296579,0.851,0.844,1.05178255036339e-51,"14","HSP90B1"
1.06576600212032e-54,1.63417145339979,0.34,0.344,2.13153200424064e-51,"14","SOBP"
1.52908386521371e-54,1.15559212079485,0.361,0.548,3.05816773042741e-51,"14","BCAN"
3.02322640355606e-54,2.73094754793911,0.55,0.797,6.04645280711212e-51,"14","HTRA3"
3.37565251969043e-54,1.73283577675296,0.379,0.419,6.75130503938085e-51,"14","GBP4"
4.51777763757917e-54,3.16891272308501,0.331,0.332,9.03555527515835e-51,"14","COL9A3"
1.21834974529052e-53,4.6864553285227,0.24,0.423,2.43669949058104e-50,"14","RUNX1T1"
1.59371047683188e-53,4.56622805594662,0.499,0.345,3.18742095366376e-50,"14","APCDD1"
1.84468327395108e-53,0.953137660632887,0.34,0.343,3.68936654790217e-50,"14","MMP10"
4.29014352047924e-53,5.54410471323701,0.479,0.562,8.58028704095849e-50,"14","NPR1"
7.09356630866758e-53,1.32625878981261,0.493,0.739,1.41871326173352e-49,"14","TSPAN4"
8.71592300209501e-53,0.982550538147179,0.511,0.743,1.743184600419e-49,"14","SLC16A1"
1.00889037729386e-52,1.38968316127826,0.388,0.384,2.01778075458771e-49,"14","DIO2"
2.81450797689968e-52,0.264909591000431,0.402,0.415,5.62901595379937e-49,"14","CTSK"
3.32955372161308e-52,1.53691525432044,0.381,0.483,6.65910744322616e-49,"14","CIT"
4.09744800407837e-52,1.89462303403752,0.396,0.451,8.19489600815674e-49,"14","MT1E"
4.30662975673847e-52,2.61869254762136,0.532,0.584,8.61325951347694e-49,"14","TSPAN2"
7.46532439144723e-52,0.461170075665084,0.459,0.491,1.49306487828945e-48,"14","TACC3"
1.44302227716575e-51,4.43243359121082,0.305,0.461,2.88604455433151e-48,"14","SH3BGRL2"
1.9896299385818e-51,3.36074427530734,0.212,0.397,3.97925987716361e-48,"14","GJA5"
2.60782584974003e-51,3.86697906678365,0.25,0.446,5.21565169948007e-48,"14","CLDN10"
3.18318881465555e-51,0.261050166687213,0.452,0.571,6.3663776293111e-48,"14","CLSPN"
3.21887454248315e-51,4.45005928772931,0.52,0.52,6.43774908496631e-48,"14","MPDZ"
4.30361592714299e-51,2.88507382941669,0.532,0.66,8.60723185428597e-48,"14","CCDC3"
4.51715575259142e-51,6.30443558624164,0.495,0.481,9.03431150518284e-48,"14","TSPAN18"
4.52818404138935e-51,2.3395198299447,0.34,0.33,9.0563680827787e-48,"14","JAM2"
4.66108181795557e-51,2.17700692789101,0.492,0.536,9.32216363591113e-48,"14","NODAL"
7.91020970935128e-51,4.31238893103813,0.529,0.559,1.58204194187026e-47,"14","COX7A1"
1.88578406386833e-50,0.359271512693637,0.395,0.515,3.77156812773667e-47,"14","ESCO2"
2.3175355934819e-50,1.05813774576309,0.368,0.382,4.6350711869638e-47,"14","FKBP11"
3.43189594478118e-50,2.18476004512325,0.587,0.597,6.86379188956236e-47,"14","RFLNB"
6.60543888002794e-50,0.380749170577005,0.261,0.325,1.32108777600559e-46,"14","CCL19"
1.09440955891721e-49,5.02413911266471,0.484,0.558,2.18881911783443e-46,"14","FIBCD1"
1.31899302717076e-49,0.507373258463939,0.485,0.653,2.63798605434152e-46,"14","NUDT4"
2.51908756920851e-49,0.630542708376857,0.406,0.491,5.03817513841703e-46,"14","UBE2T"
2.56180447049885e-49,1.94338968790072,0.371,0.379,5.1236089409977e-46,"14","APOL3"
2.84704872642004e-49,1.43735713013441,0.413,0.516,5.69409745284008e-46,"14","SCN9A"
2.45765670759418e-48,3.9192762705723,0.553,0.696,4.91531341518837e-45,"14","HEY1"
2.46341285445187e-48,2.89790133662476,0.575,0.537,4.92682570890373e-45,"14","LRRC8A"
2.53112653699204e-48,1.25924406913572,0.294,0.372,5.06225307398407e-45,"14","RERGL"
2.54358476802718e-48,5.60309806293923,0.495,0.507,5.08716953605436e-45,"14","TDRP"
3.48960922608233e-48,0.288240729209057,0.592,0.769,6.97921845216466e-45,"14","IQGAP2"
4.21034967514562e-48,0.960606301981546,0.513,0.614,8.42069935029124e-45,"14","SCG2"
8.65319873373973e-48,3.00379790465351,0.535,0.698,1.73063974674795e-44,"14","COL5A2"
9.29735758832307e-48,3.84298084304385,0.559,0.725,1.85947151766461e-44,"14","PPIC"
1.12248320360675e-47,3.46529787919068,0.361,0.494,2.24496640721351e-44,"14","SH3BP4"
1.64850851562098e-47,1.88719805174801,0.372,0.578,3.29701703124197e-44,"14","SPOCK1"
1.74374846007558e-47,1.97548287143637,0.447,0.364,3.48749692015115e-44,"14","CSAG1"
2.26091779421984e-47,4.75697474231777,0.314,0.43,4.52183558843968e-44,"14","SHC2"
2.6627527564038e-47,4.60051168093131,0.522,0.492,5.32550551280761e-44,"14","CRIM1"
3.44240297287044e-47,1.5670676388695,0.604,0.649,6.88480594574087e-44,"14","SH3BP5"
3.56361167097669e-47,1.58251731747192,0.656,0.722,7.12722334195338e-44,"14","CD59"
4.87937732953451e-47,3.65581012311071,0.542,0.583,9.75875465906902e-44,"14","CDC42EP1"
1.31712513262735e-46,2.46809977364126,0.353,0.406,2.6342502652547e-43,"14","BEX5"
1.90529006144507e-46,4.38503748736374,0.53,0.693,3.81058012289014e-43,"14","NES"
2.26482444951938e-46,5.30577272228892,0.51,0.44,4.52964889903875e-43,"14","ROR1"
2.27231731904282e-46,4.82834825187446,0.292,0.349,4.54463463808564e-43,"14","CPLX1"
3.73837078479292e-46,5.66097542859622,0.237,0.392,7.47674156958584e-43,"14","STXBP6"
9.13617244803781e-46,5.08980715977022,0.281,0.382,1.82723448960756e-42,"14","CNTNAP3B"
1.30706957114055e-45,5.82563810239783,0.499,0.419,2.61413914228109e-42,"14","PCDH17"
1.44602644033493e-45,4.74611744285336,0.509,0.474,2.89205288066986e-42,"14","CAVIN2"
1.78166528035325e-45,0.347908523674367,0.554,0.722,3.56333056070651e-42,"14","GADD45G"
1.86271606609357e-45,5.83514559634239,0.5,0.521,3.72543213218714e-42,"14","LAYN"
2.2922728153339e-45,0.694919721593069,0.441,0.53,4.5845456306678e-42,"14","FABP4"
6.67581031709789e-45,1.17681623207475,0.493,0.388,1.33516206341958e-41,"14","KCNE4"
7.1497373816395e-45,3.42691483406742,0.559,0.629,1.4299474763279e-41,"14","FERMT2"
9.42269479350114e-45,0.814170135742782,0.321,0.282,1.88453895870023e-41,"14","TESC"
1.31642374399059e-44,1.32642962978626,0.566,0.741,2.63284748798117e-41,"14","C11orf96"
3.65744256613763e-44,0.210429759439359,0.503,0.658,7.31488513227525e-41,"14","SRSF7"
5.44453815932481e-44,6.38648062269359,0.502,0.331,1.08890763186496e-40,"14","EXOC3L2"
1.56271287806518e-43,2.64446121075982,0.365,0.457,3.12542575613037e-40,"14","PPP1R16B"
1.89433775480914e-43,4.2699076728416,0.512,0.451,3.78867550961829e-40,"14","FKBP10"
2.32265248312601e-43,6.17358190992794,0.458,0.479,4.64530496625202e-40,"14","PRSS3"
2.55536648794346e-43,4.47216817402912,0.313,0.558,5.11073297588693e-40,"14","OSMR"
9.68386807725235e-43,0.420900606178741,0.481,0.535,1.93677361545047e-39,"14","CCND1"
1.16564388316093e-42,4.42426089950856,0.318,0.358,2.33128776632185e-39,"14","ADM5"
1.18230700796572e-42,4.55293257281217,0.504,0.57,2.36461401593144e-39,"14","N4BP3"
1.54103250164559e-42,9.63967413582698,0.461,0.187,3.08206500329118e-39,"14","PCDHB11"
2.38874427227274e-42,0.128655152010433,0.411,0.437,4.77748854454548e-39,"14","AURKB"
4.52047989107043e-42,0.411495587532794,0.553,0.774,9.04095978214086e-39,"14","COL3A1"
4.80777697709729e-42,3.17614195520777,0.565,0.688,9.61555395419457e-39,"14","PAM"
5.76206019387331e-42,2.98527565431041,0.489,0.519,1.15241203877466e-38,"14","FOXS1"
6.0725217879533e-42,0.309047586052932,0.636,0.836,1.21450435759066e-38,"14","FXYD5"
7.95830101003684e-42,4.63276554573038,0.316,0.467,1.59166020200737e-38,"14","PRND"
1.26055716122566e-41,2.92819454819997,0.444,0.642,2.52111432245132e-38,"14","CLDN14"
1.49606733749939e-41,0.701852546177355,0.375,0.371,2.99213467499878e-38,"14","NEK2"
1.85796108604295e-41,5.12692459260081,0.318,0.515,3.7159221720859e-38,"14","SEMA3G"
2.88458059355197e-41,0.971131326038106,0.383,0.496,5.76916118710395e-38,"14","SCX"
4.8535667361755e-41,4.13251627547859,0.503,0.378,9.70713347235101e-38,"14","JUP"
7.87292648429013e-41,1.65759395959422,0.52,0.65,1.57458529685803e-37,"14","ENPEP"
1.37732007226426e-40,0.463409866344234,0.413,0.479,2.75464014452852e-37,"14","NUF2"
1.59808730825774e-40,3.9983263208902,0.514,0.511,3.19617461651549e-37,"14","FRMD6"
2.6044281000145e-40,0.270774958818091,0.444,0.604,5.20885620002901e-37,"14","ATP1B2"
4.5065119438119e-40,4.3367313788759,0.485,0.386,9.01302388762381e-37,"14","RBMS3"
5.18099114690171e-40,3.30478803885499,0.541,0.645,1.03619822938034e-36,"14","SYNM"
5.36176947442666e-40,5.47448724237654,0.495,0.442,1.07235389488533e-36,"14","SMAD1"
8.16045943315213e-40,3.31510069604919,0.319,0.391,1.63209188663043e-36,"14","CACNA1C"
8.95635314167721e-40,3.56214688338411,0.358,0.481,1.79127062833544e-36,"14","VANGL1"
1.27602940966756e-39,1.18485600494801,0.546,0.744,2.55205881933513e-36,"14","NDUFA4L2"
1.3079292058827e-39,0.793902952930037,0.41,0.424,2.6158584117654e-36,"14","MCM7"
2.99884204692137e-39,3.07648505520719,0.55,0.482,5.99768409384273e-36,"14","EFNB2"
4.24219282313478e-39,1.19940029392277,0.522,0.564,8.48438564626955e-36,"14","ASPN"
4.33043942546702e-39,5.26110488320763,0.497,0.392,8.66087885093403e-36,"14","PCDH1"
